name,sku,parent_sku,description,metadata,category_names,tag_names,quantities,list_prices,discount_codes,net_prices,image_url
"""Silver Nano ATB®-UV+ 6 Panel Constructed Full-Fit""","""0D630M-GY""","""0D630M-BL""","""Silver Nano ATB®-UV+\n6 Panel Constructed Full-Fit\nBuckram laminated front panels with Pro-stitch\nSelf cloth premium sweatband\nPre-curved peak\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Grey""}","[""Clothing""]",,"[1,144,576]","[""14.60"",""14.20"",""13.80""]",,"[6.278,6.278,6.278]","""http://www.ajmintl.com/images_1/style_images_medium/0D630M-GY.jpg"""
"""Silver Nano ATB®-UV+ 6 Panel Constructed Full-Fit""","""0D630M-NV""","""0D630M-BL""","""Silver Nano ATB®-UV+\n6 Panel Constructed Full-Fit\nBuckram laminated front panels with Pro-stitch\nSelf cloth premium sweatband\nPre-curved peak\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Navy""}","[""Clothing""]",,"[1,144,576]","[""14.60"",""14.20"",""13.80""]",,"[6.278,6.278,6.278]","""http://www.ajmintl.com/images_1/style_images_medium/0D630M-NV.jpg"""
"""Silver Nano ATB®-UV+ 6 Panel Constructed Full-Fit""","""0D630M-SN""","""0D630M-BL""","""Silver Nano ATB®-UV+\n6 Panel Constructed Full-Fit\nBuckram laminated front panels with Pro-stitch\nSelf cloth premium sweatband\nPre-curved peak\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Sand""}","[""Clothing""]",,"[1,144,576]","[""14.60"",""14.20"",""13.80""]",,"[6.278,6.278,6.278]","""http://www.ajmintl.com/images_1/style_images_medium/0D630M-SN.jpg"""
"""Silver Nano ATB®-UV+ 6 Panel Constructed Full-Fit""","""0D630M-WH""","""0D630M-BL""","""Silver Nano ATB®-UV+\n6 Panel Constructed Full-Fit\nBuckram laminated front panels with Pro-stitch\nSelf cloth premium sweatband\nPre-curved peak\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""White""}","[""Clothing""]",,"[1,144,576]","[""14.60"",""14.20"",""13.80""]",,"[6.278,6.278,6.278]","""http://www.ajmintl.com/images_1/style_images_medium/0D630M-WH.jpg"""
"""Silver Nano ATB®-UV+ 6 Panel Constructed Full-Fit""","""0D632M-BL/WH""","""0D632M-BL/WH""","""Silver Nano ATB®-UV+\n6 Panel Constructed Full-Fit\nBuckram laminated front panels with Pro-stitch\nSelf cloth premium sweatband\nPre-curved peak\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Black/White""}","[""Clothing""]",,"[1,144,576]","[""14.60"",""14.20"",""13.80""]",,"[6.278,6.278,6.278]","""http://www.ajmintl.com/images_1/style_images_medium/0D632M-BL_WH.jpg"""
"""Silver Nano ATB®-UV+ 6 Panel Constructed Full-Fit""","""0D632M-NV/WH""","""0D632M-BL/WH""","""Silver Nano ATB®-UV+\n6 Panel Constructed Full-Fit\nBuckram laminated front panels with Pro-stitch\nSelf cloth premium sweatband\nPre-curved peak\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Navy/White""}","[""Clothing""]",,"[1,144,576]","[""14.60"",""14.20"",""13.80""]",,"[6.278,6.278,6.278]","""http://www.ajmintl.com/images_1/style_images_medium/0D632M-NV_WH.jpg"""
"""Silver Nano ATB®-UV+ 6 Panel Constructed Full-Fit""","""0D638M-BL/GY""","""0D638M-BL/GY""","""Silver Nano ATB®-UV+\n6 Panel Constructed Full-Fit\nBuckram laminated front panels with Pro-stitch\nSelf cloth premium sweatband\nPre-curved peak\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Black/Grey""}","[""Clothing""]",,"[1,144,576]","[""14.60"",""14.20"",""13.80""]",,"[6.278,6.278,6.278]","""http://www.ajmintl.com/images_1/style_images_medium/0D638M-BL_GY.jpg"""
"""Silver Nano ATB®-UV+ 4 Panel Race Style with Pro-stitch""","""0D700M-BL""","""0D700M-BL""","""Silver Nano ATB®-UV+\n4 Panel Race Style with Pro-stitch\nPre-curved peak\nSelf cloth premium sweatband\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""14.00"",""13.60"",""13.20""]",,"[6.02,6.02,6.02]","""http://www.ajmintl.com/images_1/style_images_medium/0D700M-BL.jpg"""
"""Silver Nano ATB®-UV+ 4 Panel Race Style with Pro-stitch""","""0D700M-NV""","""0D700M-BL""","""Silver Nano ATB®-UV+\n4 Panel Race Style with Pro-stitch\nPre-curved peak\nSelf cloth premium sweatband\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Navy""}","[""Clothing""]",,"[1,144,576]","[""14.00"",""13.60"",""13.20""]",,"[6.02,6.02,6.02]","""http://www.ajmintl.com/images_1/style_images_medium/0D700M-NV.jpg"""
"""Silver Nano ATB®-UV+ 4 Panel Race Style with Pro-stitch""","""0D700M-WH""","""0D700M-BL""","""Silver Nano ATB®-UV+\n4 Panel Race Style with Pro-stitch\nPre-curved peak\nSelf cloth premium sweatband\nSelf cloth back strap with velcro closure (S3)""","{""color"":""White""}","[""Clothing""]",,"[1,144,576]","[""14.00"",""13.60"",""13.20""]",,"[6.02,6.02,6.02]","""http://www.ajmintl.com/images_1/style_images_medium/0D700M-WH.jpg"""
"""Silver Nano ATB®-UV+ 6 Panel Contour""","""0D740M-BL""","""0D740M-BL""","""Silver Nano ATB®-UV+\n6 Panel Contour\nNo backing behind front panels with Pro-stitch\nPre-curved peak\nSelf cloth premium sweatband\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""14.40"",""14.00"",""13.60""]",,"[6.192,6.192,6.192]","""http://www.ajmintl.com/images_1/style_images_medium/0D740M-BL.jpg"""
"""Silver Nano ATB®-UV+ 6 Panel Contour""","""0D740M-NV""","""0D740M-BL""","""Silver Nano ATB®-UV+\n6 Panel Contour\nNo backing behind front panels with Pro-stitch\nPre-curved peak\nSelf cloth premium sweatband\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Navy""}","[""Clothing""]",,"[1,144,576]","[""14.40"",""14.00"",""13.60""]",,"[6.192,6.192,6.192]","""http://www.ajmintl.com/images_1/style_images_medium/0D740M-NV.jpg"""
"""Silver Nano ATB®-UV+ 6 Panel Contour""","""0D740M-OR""","""0D740M-BL""","""Silver Nano ATB®-UV+\n6 Panel Contour\nNo backing behind front panels with Pro-stitch\nPre-curved peak\nSelf cloth premium sweatband\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Orange""}","[""Clothing""]",,"[1,144,576]","[""14.40"",""14.00"",""13.60""]",,"[6.192,6.192,6.192]","""http://www.ajmintl.com/images_1/style_images_medium/0D740M-OR.jpg"""
"""Silver Nano ATB®-UV+ 6 Panel Contour""","""0D740M-PK""","""0D740M-BL""","""Silver Nano ATB®-UV+\n6 Panel Contour\nNo backing behind front panels with Pro-stitch\nPre-curved peak\nSelf cloth premium sweatband\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Pink""}","[""Clothing""]",,"[1,144,576]","[""14.40"",""14.00"",""13.60""]",,"[6.192,6.192,6.192]","""http://www.ajmintl.com/images_1/style_images_medium/0D740M-PK.jpg"""
"""Silver Nano ATB®-UV+ 6 Panel Contour""","""0D740M-PU""","""0D740M-BL""","""Silver Nano ATB®-UV+\n6 Panel Contour\nNo backing behind front panels with Pro-stitch\nPre-curved peak\nSelf cloth premium sweatband\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Purple""}","[""Clothing""]",,"[1,144,576]","[""14.40"",""14.00"",""13.60""]",,"[6.192,6.192,6.192]","""http://www.ajmintl.com/images_1/style_images_medium/0D740M-PU.jpg"""
"""Silver Nano ATB®-UV+ 6 Panel Contour""","""0D740M-WH""","""0D740M-BL""","""Silver Nano ATB®-UV+\n6 Panel Contour\nNo backing behind front panels with Pro-stitch\nPre-curved peak\nSelf cloth premium sweatband\nSelf cloth back strap with velcro closure (S3)""","{""color"":""White""}","[""Clothing""]",,"[1,144,576]","[""14.40"",""14.00"",""13.60""]",,"[6.192,6.192,6.192]","""http://www.ajmintl.com/images_1/style_images_medium/0D740M-WH.jpg"""
"""Silver Nano ATB®-UV+ 6 Panel Contour""","""0D740M-YL""","""0D740M-BL""","""Silver Nano ATB®-UV+\n6 Panel Contour\nNo backing behind front panels with Pro-stitch\nPre-curved peak\nSelf cloth premium sweatband\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Yellow""}","[""Clothing""]",,"[1,144,576]","[""14.40"",""14.00"",""13.60""]",,"[6.192,6.192,6.192]","""http://www.ajmintl.com/images_1/style_images_medium/0D740M-YL.jpg"""
"""Regular Dyed, Garment Washed, Certified Organic Cotton 6 Panel Contour""","""0H770M-BL""","""0H770M-BL""","""Regular Dyed, Garment Washed, Certified Organic Cotton\n6 Panel Contour\nNo backing behind front panels\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth premium sweatband\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""11.20"",""10.90"",""10.60""]",,"[4.816,4.816,4.816]","""http://www.ajmintl.com/images_1/style_images_medium/0H770M-BL.jpg"""
"""Regular Dyed, Garment Washed, Certified Organic Cotton 6 Panel Contour""","""0H770M-NV""","""0H770M-BL""","""Regular Dyed, Garment Washed, Certified Organic Cotton\n6 Panel Contour\nNo backing behind front panels\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth premium sweatband\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Navy""}","[""Clothing""]",,"[1,144,576]","[""11.20"",""10.90"",""10.60""]",,"[4.816,4.816,4.816]","""http://www.ajmintl.com/images_1/style_images_medium/0H770M-NV.jpg"""
"""Regular Dyed, Garment Washed, Certified Organic Cotton 6 Panel Contour""","""0H770M-PT""","""0H770M-BL""","""Regular Dyed, Garment Washed, Certified Organic Cotton\n6 Panel Contour\nNo backing behind front panels\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth premium sweatband\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Putty""}","[""Clothing""]",,"[1,144,576]","[""11.20"",""10.90"",""10.60""]",,"[4.816,4.816,4.816]","""http://www.ajmintl.com/images_1/style_images_medium/0H770M-PT.jpg"""
"""Wool Serge 6 Panel Pro""","""1240M-BL""","""1240M-BL""","""Wool Serge\n6 Panel Pro\nBuckram laminated front panels with Pro-stitch\nPre-curved peak with 8 rows of stitching (P1)\nKelly green cotton underpeak\nPlastic adjustable back strap (S1)""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""10.00"",""9.80"",""9.50""]",,"[4.3,4.3,4.3]","""http://www.ajmintl.com/images_1/style_images_medium/1240M-BL.jpg"""
"""Wool Serge 6 Panel Pro""","""1240M-NV""","""1240M-BL""","""Wool Serge\n6 Panel Pro\nBuckram laminated front panels with Pro-stitch\nPre-curved peak with 8 rows of stitching (P1)\nKelly green cotton underpeak\nPlastic adjustable back strap (S1)""","{""color"":""Navy""}","[""Clothing""]",,"[1,144,576]","[""10.00"",""9.80"",""9.50""]",,"[4.3,4.3,4.3]","""http://www.ajmintl.com/images_1/style_images_medium/1240M-NV.jpg"""
"""Wool Serge 6 Panel Pro""","""1248M-RD/NV""","""1248M-RD/NV""","""Wool Serge\n6 Panel Pro\nBuckram laminated front panels with Pro-stitch\nPre-curved peak with 8 rows of stitching (P1)\nKelly green cotton underpeak\nPlastic adjustable back strap (S1)""","{""color"":""Red/Navy""}","[""Clothing""]",,"[1,144,576]","[""10.00"",""9.80"",""9.50""]",,"[4.3,4.3,4.3]","""http://www.ajmintl.com/images_1/style_images_medium/1248M-RD_NV.jpg"""
"""Wool Serge 6 Panel Constructed Contour (Fitted)""","""1260-BL""","""1260-BL""","""Wool Serge\n6 Panel Constructed Contour (Fitted)\nBuckram laminated front panels with Pro-stitch\nGrey cotton underpeak\nPre-curved peak with 8 rows of stitching (P1)\nFitted back (S12)""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""13.00"",""12.70"",""12.30""]",,"[5.59,5.59,5.59]","""http://www.ajmintl.com/images_1/style_images_medium/1260-BL.jpg"""
"""Wool Serge 6 Panel Constructed Contour (Fitted)""","""1260-MB""","""1260-BL""","""Wool Serge\n6 Panel Constructed Contour (Fitted)\nBuckram laminated front panels with Pro-stitch\nGrey cotton underpeak\nPre-curved peak with 8 rows of stitching (P1)\nFitted back (S12)""","{""color"":""Midnight Blue""}","[""Clothing""]",,"[1,144,576]","[""13.00"",""12.70"",""12.30""]",,"[5.59,5.59,5.59]","""http://www.ajmintl.com/images_1/style_images_medium/1260-MB.jpg"""
"""Wool Serge 6 Panel Constructed Contour (Fitted)""","""1260-RD""","""1260-BL""","""Wool Serge\n6 Panel Constructed Contour (Fitted)\nBuckram laminated front panels with Pro-stitch\nGrey cotton underpeak\nPre-curved peak with 8 rows of stitching (P1)\nFitted back (S12)""","{""color"":""Red""}","[""Clothing""]",,"[1,144,576]","[""13.00"",""12.70"",""12.30""]",,"[5.59,5.59,5.59]","""http://www.ajmintl.com/images_1/style_images_medium/1260-RD.jpg"""
"""Wool Serge 6 Panel Constructed Contour (Fitted)""","""1260-RY""","""1260-BL""","""Wool Serge\n6 Panel Constructed Contour (Fitted)\nBuckram laminated front panels with Pro-stitch\nGrey cotton underpeak\nPre-curved peak with 8 rows of stitching (P1)\nFitted back (S12)""","{""color"":""Royal Blue""}","[""Clothing""]",,"[1,144,576]","[""13.00"",""12.70"",""12.30""]",,"[5.59,5.59,5.59]","""http://www.ajmintl.com/images_1/style_images_medium/1260-RY.jpg"""
"""100% wool 6 Panel Constructed Contour""","""1390M-BL""","""1390M-BL""","""100% wool\n6 Panel Constructed Contour\nBuckram laminated front panels with Pro-stitch\nPre-curved peak\nSelf cloth back strap with velcro closure (S3)""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""4.50"",""4.50"",""4.50""]",,"[1.935,1.935,1.935]","""http://www.ajmintl.com/images_1/style_images_medium/1390M-BL.jpg"""
"""Wool Serge 6 Panel Constructed Contour""","""1440M-BL""","""1440M-BL""","""Wool Serge\n6 Panel Constructed Contour\nMatching soft-buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching (P1)\nMatching cotton underpeak\nSelf cloth tuck-in back strap with embossed flip buckle and sewn grommet (S8)""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""10.90"",""10.70"",""10.40""]",,"[4.687,4.687,4.687]","""http://www.ajmintl.com/images_1/style_images_medium/1440M-BL.jpg"""
"""Wool Serge 6 Panel Constructed Contour""","""1440M-NV""","""1440M-BL""","""Wool Serge\n6 Panel Constructed Contour\nMatching soft-buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching (P1)\nMatching cotton underpeak\nSelf cloth tuck-in back strap with embossed flip buckle and sewn grommet (S8)""","{""color"":""Navy""}","[""Clothing""]",,"[1,144,576]","[""10.90"",""10.70"",""10.40""]",,"[4.687,4.687,4.687]","""http://www.ajmintl.com/images_1/style_images_medium/1440M-NV.jpg"""
"""Wool Serge 6 Panel Constructed Full-Fit""","""1630M-BL""","""1630M-BL""","""Wool Serge\n6 Panel Constructed Full-Fit\nMatching buckram laminated front panels with Pro-stitch\nPre-curved peak with 8 rows of stitching (P1)\nMatching cotton underpeak\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""10.60"",""10.40"",""10.10""]",,"[4.558,4.558,4.558]","""http://www.ajmintl.com/images_1/style_images_medium/1630M-BL.jpg"""
"""Wool Serge 6 Panel Constructed Full-Fit""","""1630M-NV""","""1630M-BL""","""Wool Serge\n6 Panel Constructed Full-Fit\nMatching buckram laminated front panels with Pro-stitch\nPre-curved peak with 8 rows of stitching (P1)\nMatching cotton underpeak\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Navy""}","[""Clothing""]",,"[1,144,576]","[""10.60"",""10.40"",""10.10""]",,"[4.558,4.558,4.558]","""http://www.ajmintl.com/images_1/style_images_medium/1630M-NV.jpg"""
"""Wool Serge 6 Panel Constructed Full-Fit""","""1630M-RD""","""1630M-BL""","""Wool Serge\n6 Panel Constructed Full-Fit\nMatching buckram laminated front panels with Pro-stitch\nPre-curved peak with 8 rows of stitching (P1)\nMatching cotton underpeak\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Red""}","[""Clothing""]",,"[1,144,576]","[""10.60"",""10.40"",""10.10""]",,"[4.558,4.558,4.558]","""http://www.ajmintl.com/images_1/style_images_medium/1630M-RD.jpg"""
"""Acrylic Board Toque""","""1A130M-BL""","""1A130M-BL""","""Acrylic\nBoard Toque\nChunky waffle knit""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""5.10"",""5.00"",""4.80""]",,"[2.1929999999999996,2.1929999999999996,2.1929999999999996]","""http://www.ajmintl.com/images_1/style_images_medium/1A130M-BL.jpg"""
"""Acrylic Board Toque""","""1A130M-DG""","""1A130M-BL""","""Acrylic\nBoard Toque\nChunky waffle knit""","{""color"":""Dark Grey""}","[""Clothing""]",,"[1,144,576]","[""5.10"",""5.00"",""4.80""]",,"[2.1929999999999996,2.1929999999999996,2.1929999999999996]","""http://www.ajmintl.com/images_1/style_images_medium/1A130M-DG.jpg"""
"""Acrylic Board Toque""","""1A130M-NV""","""1A130M-BL""","""Acrylic\nBoard Toque\nChunky waffle knit""","{""color"":""Navy""}","[""Clothing""]",,"[1,144,576]","[""5.10"",""5.00"",""4.80""]",,"[2.1929999999999996,2.1929999999999996,2.1929999999999996]","""http://www.ajmintl.com/images_1/style_images_medium/1A130M-NV.jpg"""
"""Acrylic Board Toque""","""1A133M-BL/DG""","""1A133M-BL/DG""","""Acrylic\nBoard Toque\nChunky waffle knit""","{""color"":""Black/Dark Grey""}","[""Clothing""]",,"[1,144,576]","[""5.10"",""5.00"",""4.80""]",,"[2.1929999999999996,2.1929999999999996,2.1929999999999996]","""http://www.ajmintl.com/images_1/style_images_medium/1A133M-BL_DG.jpg"""
"""Polyester Closed Mesh 6 Panel Constructed Contour (Adjust-A-Fit)""","""1A260-BL""","""1A260-BL""","""Polyester Closed Mesh\n6 Panel Constructed Contour (Adjust-A-Fit)\nMatching buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching (P1)\nFitted back (S12) with elasticized sweatband""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""14.20"",""13.80"",""13.40""]",,"[6.106,6.106,6.106]","""http://www.ajmintl.com/images_1/style_images_medium/1A260-BL.jpg"""
"""Polyester Closed Mesh 6 Panel Constructed Contour (Adjust-A-Fit)""","""1A260-MB""","""1A260-BL""","""Polyester Closed Mesh\n6 Panel Constructed Contour (Adjust-A-Fit)\nMatching buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching (P1)\nFitted back (S12) with elasticized sweatband""","{""color"":""Midnight Blue""}","[""Clothing""]",,"[1,144,576]","[""14.20"",""13.80"",""13.40""]",,"[6.106,6.106,6.106]","""http://www.ajmintl.com/images_1/style_images_medium/1A260-MB.jpg"""
"""Polyester Closed Mesh 6 Panel Constructed Contour (Adjust-A-Fit)""","""1A260-WH""","""1A260-BL""","""Polyester Closed Mesh\n6 Panel Constructed Contour (Adjust-A-Fit)\nMatching buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching (P1)\nFitted back (S12) with elasticized sweatband""","{""color"":""White""}","[""Clothing""]",,"[1,144,576]","[""14.20"",""13.80"",""13.40""]",,"[6.106,6.106,6.106]","""http://www.ajmintl.com/images_1/style_images_medium/1A260-WH.jpg"""
"""Acrylic Cuff Toque""","""1A550M-BL""","""1A550M-BL""","""Acrylic\nCuff Toque\nChunky waffle knit""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""5.80"",""5.70"",""5.50""]",,"[2.4939999999999998,2.4939999999999998,2.4939999999999998]","""http://www.ajmintl.com/images_1/style_images_medium/1A550M-BL.jpg"""
"""Acrylic Cuff Toque""","""1A550M-DG""","""1A550M-BL""","""Acrylic\nCuff Toque\nChunky waffle knit""","{""color"":""Dark Grey""}","[""Clothing""]",,"[1,144,576]","[""5.80"",""5.70"",""5.50""]",,"[2.4939999999999998,2.4939999999999998,2.4939999999999998]","""http://www.ajmintl.com/images_1/style_images_medium/1A550M-DG.jpg"""
"""Acrylic Cuff Toque""","""1A550M-NV""","""1A550M-BL""","""Acrylic\nCuff Toque\nChunky waffle knit""","{""color"":""Navy""}","[""Clothing""]",,"[1,144,576]","[""5.80"",""5.70"",""5.50""]",,"[2.4939999999999998,2.4939999999999998,2.4939999999999998]","""http://www.ajmintl.com/images_1/style_images_medium/1A550M-NV.jpg"""
"""Acrylic Cuff Toque""","""1A553M-BL/DG""","""1A553M-BL/DG""","""Acrylic\nCuff Toque\nChunky waffle knit""","{""color"":""Black/Dark Grey""}","[""Clothing""]",,"[1,144,576]","[""5.80"",""5.70"",""5.50""]",,"[2.4939999999999998,2.4939999999999998,2.4939999999999998]","""http://www.ajmintl.com/images_1/style_images_medium/1A553M-BL_DG.jpg"""
"""Polyester Rip Stop 6 Panel Contour""","""1B090M-BL""","""1B090M-BL""","""Polyester Rip Stop\n6 Panel Contour\nSelf cloth backing behind front panels\nPre-curved peak with 6 rows of stitching (P1)\nATECH Cool & Dry sweatband\nSelf cloth / elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""16.40"",""16.00"",""15.50""]",,"[7.052,7.052,7.052]","""http://www.ajmintl.com/images_1/style_images_medium/1B090M-BL.jpg"""
"""Polyester Rip Stop 6 Panel Contour""","""1B090M-NV""","""1B090M-BL""","""Polyester Rip Stop\n6 Panel Contour\nSelf cloth backing behind front panels\nPre-curved peak with 6 rows of stitching (P1)\nATECH Cool & Dry sweatband\nSelf cloth / elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Navy""}","[""Clothing""]",,"[1,144,576]","[""16.40"",""16.00"",""15.50""]",,"[7.052,7.052,7.052]","""http://www.ajmintl.com/images_1/style_images_medium/1B090M-NV.jpg"""
