StyleCode,Description_En,Description_Fr,Catalogue_Supplement_Page_En,Catalogue_Supplement_Page_Fr,# of Colourways,Colourways,Colourway_En,Colourway_Fr,Mp Price,CL Price,VP Price,WebLink,Sizing,Short_Description_En,Short_Description_Fr
6F617M,Deluxe Chino Twill~6 Panel Constructed Full-Fit~Buckram laminated front panels with Pro-stitch~Pre-curved peak with 8 rows of contrast stitching and piping (P47)~Underpeak and innertape matching to front panels~Self cloth premium sweatband~Self cloth / elastic back strap with tuck-in end and velcro closure (S28),Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»~Panneaux avant laminés de bougran et couture «Pro»~Palette pré-courbée avec 8 rangées de couture et contour contrastante (P47)~Dessous de palette et liséré intérieur de même couleur que panneaux avant~Bandeau intérieur en tissu de qualité~Attache arrière en tissu / élastique avec bout insérable et fermeture velcro (S28),"Page # 42,43 of catalogue~","Page # 42,43 du catalogue~",,PR/PR/WH,Periwinkle/Periwinkle/White,Bleu pervenche/Bleu pervenche/Blanc,$8.90 ,$8.70 ,$8.40 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=6F617M&mycolorimg=6F617M-PR_PR_WH.jpg,N/A,Deluxe Chino Twill~6 Panel Constructed Full-Fit,Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»
6F617M,Deluxe Chino Twill~6 Panel Constructed Full-Fit~Buckram laminated front panels with Pro-stitch~Pre-curved peak with 8 rows of contrast stitching and piping (P47)~Underpeak and innertape matching to front panels~Self cloth premium sweatband~Self cloth / elastic back strap with tuck-in end and velcro closure (S28),Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»~Panneaux avant laminés de bougran et couture «Pro»~Palette pré-courbée avec 8 rangées de couture et contour contrastante (P47)~Dessous de palette et liséré intérieur de même couleur que panneaux avant~Bandeau intérieur en tissu de qualité~Attache arrière en tissu / élastique avec bout insérable et fermeture velcro (S28),"Page # 42,43 of catalogue~","Page # 42,43 du catalogue~",,RD/RD/WH,Red/Red/White,Rouge/Rouge/Blanc,$8.90 ,$8.70 ,$8.40 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=6F617M&mycolorimg=6F617M-RD_RD_WH.jpg,N/A,Deluxe Chino Twill~6 Panel Constructed Full-Fit,Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»
6F617M,Deluxe Chino Twill~6 Panel Constructed Full-Fit~Buckram laminated front panels with Pro-stitch~Pre-curved peak with 8 rows of contrast stitching and piping (P47)~Underpeak and innertape matching to front panels~Self cloth premium sweatband~Self cloth / elastic back strap with tuck-in end and velcro closure (S28),Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»~Panneaux avant laminés de bougran et couture «Pro»~Palette pré-courbée avec 8 rangées de couture et contour contrastante (P47)~Dessous de palette et liséré intérieur de même couleur que panneaux avant~Bandeau intérieur en tissu de qualité~Attache arrière en tissu / élastique avec bout insérable et fermeture velcro (S28),"Page # 42,43 of catalogue~","Page # 42,43 du catalogue~",,RD/SN/WH,Red/Sand/White,Rouge/Sable/Blanc,$8.90 ,$8.70 ,$8.40 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=6F617M&mycolorimg=6F617M-RD_SN_WH.jpg,N/A,Deluxe Chino Twill~6 Panel Constructed Full-Fit,Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»
6F617M,Deluxe Chino Twill~6 Panel Constructed Full-Fit~Buckram laminated front panels with Pro-stitch~Pre-curved peak with 8 rows of contrast stitching and piping (P47)~Underpeak and innertape matching to front panels~Self cloth premium sweatband~Self cloth / elastic back strap with tuck-in end and velcro closure (S28),Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»~Panneaux avant laminés de bougran et couture «Pro»~Palette pré-courbée avec 8 rangées de couture et contour contrastante (P47)~Dessous de palette et liséré intérieur de même couleur que panneaux avant~Bandeau intérieur en tissu de qualité~Attache arrière en tissu / élastique avec bout insérable et fermeture velcro (S28),"Page # 42,43 of catalogue~","Page # 42,43 du catalogue~",,RY/RY/WH,Royal Blue/Royal Blue/White,Bleu royal/Bleu royal/Blanc,$8.90 ,$8.70 ,$8.40 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=6F617M&mycolorimg=6F617M-RY_RY_WH.jpg,N/A,Deluxe Chino Twill~6 Panel Constructed Full-Fit,Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»
6F617M,Deluxe Chino Twill~6 Panel Constructed Full-Fit~Buckram laminated front panels with Pro-stitch~Pre-curved peak with 8 rows of contrast stitching and piping (P47)~Underpeak and innertape matching to front panels~Self cloth premium sweatband~Self cloth / elastic back strap with tuck-in end and velcro closure (S28),Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»~Panneaux avant laminés de bougran et couture «Pro»~Palette pré-courbée avec 8 rangées de couture et contour contrastante (P47)~Dessous de palette et liséré intérieur de même couleur que panneaux avant~Bandeau intérieur en tissu de qualité~Attache arrière en tissu / élastique avec bout insérable et fermeture velcro (S28),"Page # 42,43 of catalogue~","Page # 42,43 du catalogue~",,SL/LM/WH,Slate/Lime Green/White,Gris ardoise/Vert lime/Blanc,$8.90 ,$8.70 ,$8.40 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=6F617M&mycolorimg=6F617M-SL_LM_WH.jpg,N/A,Deluxe Chino Twill~6 Panel Constructed Full-Fit,Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»
6F617M,Deluxe Chino Twill~6 Panel Constructed Full-Fit~Buckram laminated front panels with Pro-stitch~Pre-curved peak with 8 rows of contrast stitching and piping (P47)~Underpeak and innertape matching to front panels~Self cloth premium sweatband~Self cloth / elastic back strap with tuck-in end and velcro closure (S28),Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»~Panneaux avant laminés de bougran et couture «Pro»~Palette pré-courbée avec 8 rangées de couture et contour contrastante (P47)~Dessous de palette et liséré intérieur de même couleur que panneaux avant~Bandeau intérieur en tissu de qualité~Attache arrière en tissu / élastique avec bout insérable et fermeture velcro (S28),"Page # 42,43 of catalogue~","Page # 42,43 du catalogue~",,SL/SL/BL,Slate/Slate/Black,Gris ardoise/Gris ardoise/Noir,$8.90 ,$8.70 ,$8.40 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=6F617M&mycolorimg=6F617M-SL_SL_BL.jpg,N/A,Deluxe Chino Twill~6 Panel Constructed Full-Fit,Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»
6F617M,Deluxe Chino Twill~6 Panel Constructed Full-Fit~Buckram laminated front panels with Pro-stitch~Pre-curved peak with 8 rows of contrast stitching and piping (P47)~Underpeak and innertape matching to front panels~Self cloth premium sweatband~Self cloth / elastic back strap with tuck-in end and velcro closure (S28),Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»~Panneaux avant laminés de bougran et couture «Pro»~Palette pré-courbée avec 8 rangées de couture et contour contrastante (P47)~Dessous de palette et liséré intérieur de même couleur que panneaux avant~Bandeau intérieur en tissu de qualité~Attache arrière en tissu / élastique avec bout insérable et fermeture velcro (S28),"Page # 42,43 of catalogue~","Page # 42,43 du catalogue~",,TG/TG/WH,Tangelo/Tangelo/White,Manderino/Manderino/Blanc,$8.90 ,$8.70 ,$8.40 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=6F617M&mycolorimg=6F617M-TG_TG_WH.jpg,N/A,Deluxe Chino Twill~6 Panel Constructed Full-Fit,Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»
6F617M,Deluxe Chino Twill~6 Panel Constructed Full-Fit~Buckram laminated front panels with Pro-stitch~Pre-curved peak with 8 rows of contrast stitching and piping (P47)~Underpeak and innertape matching to front panels~Self cloth premium sweatband~Self cloth / elastic back strap with tuck-in end and velcro closure (S28),Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»~Panneaux avant laminés de bougran et couture «Pro»~Palette pré-courbée avec 8 rangées de couture et contour contrastante (P47)~Dessous de palette et liséré intérieur de même couleur que panneaux avant~Bandeau intérieur en tissu de qualité~Attache arrière en tissu / élastique avec bout insérable et fermeture velcro (S28),"Page # 42,43 of catalogue~","Page # 42,43 du catalogue~",,TL/TL/WH,Teal/Teal/White,Sarcelle/Sarcelle/Blanc,$8.90 ,$8.70 ,$8.40 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=6F617M&mycolorimg=6F617M-TL_TL_WH.jpg,N/A,Deluxe Chino Twill~6 Panel Constructed Full-Fit,Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»
6F617M,Deluxe Chino Twill~6 Panel Constructed Full-Fit~Buckram laminated front panels with Pro-stitch~Pre-curved peak with 8 rows of contrast stitching and piping (P47)~Underpeak and innertape matching to front panels~Self cloth premium sweatband~Self cloth / elastic back strap with tuck-in end and velcro closure (S28),Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»~Panneaux avant laminés de bougran et couture «Pro»~Palette pré-courbée avec 8 rangées de couture et contour contrastante (P47)~Dessous de palette et liséré intérieur de même couleur que panneaux avant~Bandeau intérieur en tissu de qualité~Attache arrière en tissu / élastique avec bout insérable et fermeture velcro (S28),"Page # 42,43 of catalogue~","Page # 42,43 du catalogue~",,WH/WH/BL,White/White/Black,Blanc/Blanc/Noir,$8.90 ,$8.70 ,$8.40 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=6F617M&mycolorimg=6F617M-WH_WH_BL.jpg,N/A,Deluxe Chino Twill~6 Panel Constructed Full-Fit,Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»
6F617M,Deluxe Chino Twill~6 Panel Constructed Full-Fit~Buckram laminated front panels with Pro-stitch~Pre-curved peak with 8 rows of contrast stitching and piping (P47)~Underpeak and innertape matching to front panels~Self cloth premium sweatband~Self cloth / elastic back strap with tuck-in end and velcro closure (S28),Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»~Panneaux avant laminés de bougran et couture «Pro»~Palette pré-courbée avec 8 rangées de couture et contour contrastante (P47)~Dessous de palette et liséré intérieur de même couleur que panneaux avant~Bandeau intérieur en tissu de qualité~Attache arrière en tissu / élastique avec bout insérable et fermeture velcro (S28),"Page # 42,43 of catalogue~","Page # 42,43 du catalogue~",,YL/YL/BL,Yellow/Yellow/Black,Jaune/Jaune/Noir,$8.90 ,$8.70 ,$8.40 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=6F617M&mycolorimg=6F617M-YL_YL_BL.jpg,N/A,Deluxe Chino Twill~6 Panel Constructed Full-Fit,Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»
6F630M,Deluxe Chino Twill~6 Panel Constructed Full-Fit~Matching buckram laminated front panels with Pro-stitch~Pre-curved peak with 8 rows of stitching (P1)~Self cloth premium sweatband~Self cloth / elastic back strap with tuck-in end and velcro closure (S28),Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»~Panneaux avant assortis laminés de bougran et couture «Pro»~Palette pré-courbée avec 8 rangées de couture (P1)~Bandeau intérieur en tissu de qualité~Attache arrière en tissu / élastique avec bout insérable et fermeture velcro (S28),Page # 34 of catalogue~,Page # 34 du catalogue~,7,BF,Black Forest,Vert forêt noir,$8.50 ,$8.30 ,$8.00 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=6F630M&mycolorimg=6F630M-BF.jpg,N/A,Deluxe Chino Twill~6 Panel Constructed Full-Fit,Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»
6F630M,Deluxe Chino Twill~6 Panel Constructed Full-Fit~Matching buckram laminated front panels with Pro-stitch~Pre-curved peak with 8 rows of stitching (P1)~Self cloth premium sweatband~Self cloth / elastic back strap with tuck-in end and velcro closure (S28),Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»~Panneaux avant assortis laminés de bougran et couture «Pro»~Palette pré-courbée avec 8 rangées de couture (P1)~Bandeau intérieur en tissu de qualité~Attache arrière en tissu / élastique avec bout insérable et fermeture velcro (S28),Page # 34 of catalogue~,Page # 34 du catalogue~,,BL,Black,Noir,$8.50 ,$8.30 ,$8.00 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=6F630M&mycolorimg=6F630M-BL.jpg,N/A,Deluxe Chino Twill~6 Panel Constructed Full-Fit,Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»
6F630M,Deluxe Chino Twill~6 Panel Constructed Full-Fit~Matching buckram laminated front panels with Pro-stitch~Pre-curved peak with 8 rows of stitching (P1)~Self cloth premium sweatband~Self cloth / elastic back strap with tuck-in end and velcro closure (S28),Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»~Panneaux avant assortis laminés de bougran et couture «Pro»~Palette pré-courbée avec 8 rangées de couture (P1)~Bandeau intérieur en tissu de qualité~Attache arrière en tissu / élastique avec bout insérable et fermeture velcro (S28),Page # 34 of catalogue~,Page # 34 du catalogue~,,NV,Navy,Bleu marine,$8.50 ,$8.30 ,$8.00 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=6F630M&mycolorimg=6F630M-NV.jpg,N/A,Deluxe Chino Twill~6 Panel Constructed Full-Fit,Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»
6F630M,Deluxe Chino Twill~6 Panel Constructed Full-Fit~Matching buckram laminated front panels with Pro-stitch~Pre-curved peak with 8 rows of stitching (P1)~Self cloth premium sweatband~Self cloth / elastic back strap with tuck-in end and velcro closure (S28),Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»~Panneaux avant assortis laminés de bougran et couture «Pro»~Palette pré-courbée avec 8 rangées de couture (P1)~Bandeau intérieur en tissu de qualité~Attache arrière en tissu / élastique avec bout insérable et fermeture velcro (S28),Page # 34 of catalogue~,Page # 34 du catalogue~,,RD,Red,Rouge,$8.50 ,$8.30 ,$8.00 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=6F630M&mycolorimg=6F630M-RD.jpg,N/A,Deluxe Chino Twill~6 Panel Constructed Full-Fit,Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»
6F630M,Deluxe Chino Twill~6 Panel Constructed Full-Fit~Matching buckram laminated front panels with Pro-stitch~Pre-curved peak with 8 rows of stitching (P1)~Self cloth premium sweatband~Self cloth / elastic back strap with tuck-in end and velcro closure (S28),Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»~Panneaux avant assortis laminés de bougran et couture «Pro»~Palette pré-courbée avec 8 rangées de couture (P1)~Bandeau intérieur en tissu de qualité~Attache arrière en tissu / élastique avec bout insérable et fermeture velcro (S28),Page # 34 of catalogue~,Page # 34 du catalogue~,,SL,Slate,Gris ardoise,$8.50 ,$8.30 ,$8.00 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=6F630M&mycolorimg=6F630M-SL.jpg,N/A,Deluxe Chino Twill~6 Panel Constructed Full-Fit,Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»
6F630M,Deluxe Chino Twill~6 Panel Constructed Full-Fit~Matching buckram laminated front panels with Pro-stitch~Pre-curved peak with 8 rows of stitching (P1)~Self cloth premium sweatband~Self cloth / elastic back strap with tuck-in end and velcro closure (S28),Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»~Panneaux avant assortis laminés de bougran et couture «Pro»~Palette pré-courbée avec 8 rangées de couture (P1)~Bandeau intérieur en tissu de qualité~Attache arrière en tissu / élastique avec bout insérable et fermeture velcro (S28),Page # 34 of catalogue~,Page # 34 du catalogue~,,SN,Sand,Sable,$8.50 ,$8.30 ,$8.00 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=6F630M&mycolorimg=6F630M-SN.jpg,N/A,Deluxe Chino Twill~6 Panel Constructed Full-Fit,Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»
6F630M,Deluxe Chino Twill~6 Panel Constructed Full-Fit~Matching buckram laminated front panels with Pro-stitch~Pre-curved peak with 8 rows of stitching (P1)~Self cloth premium sweatband~Self cloth / elastic back strap with tuck-in end and velcro closure (S28),Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»~Panneaux avant assortis laminés de bougran et couture «Pro»~Palette pré-courbée avec 8 rangées de couture (P1)~Bandeau intérieur en tissu de qualité~Attache arrière en tissu / élastique avec bout insérable et fermeture velcro (S28),Page # 34 of catalogue~,Page # 34 du catalogue~,,WH,White,Blanc,$8.50 ,$8.30 ,$8.00 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=6F630M&mycolorimg=6F630M-WH.jpg,N/A,Deluxe Chino Twill~6 Panel Constructed Full-Fit,Chino Croisé Deluxe~6 Panneaux «Forme Profonde Renforcé»
6F660M,Deluxe Chino Twill~6 Panel Constructed Flat Peak~Matching buckram laminated front panels with Pro-stitch~Flat peak with 6 rows of stitching~Plastic adjustable back strap (S1),Chino Croisé Deluxe~6 Panneaux Renforcé «Palette plate»~Panneaux avant assortis laminés de bougran et couture «Pro»~Palette plate avec 6 rangées de couture~Attache arrière ajustable en plastique (S1),Page # 18 of catalogue~,Page # 18 du catalogue~,5,BL,Black,Noir,$7.50 ,$7.30 ,$7.10 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=6F660M&mycolorimg=6F660M-BL.jpg,N/A,Deluxe Chino Twill~6 Panel Constructed Flat Peak,Chino Croisé Deluxe~6 Panneaux Renforcé «Palette plate»
6F660M,Deluxe Chino Twill~6 Panel Constructed Flat Peak~Matching buckram laminated front panels with Pro-stitch~Flat peak with 6 rows of stitching~Plastic adjustable back strap (S1),Chino Croisé Deluxe~6 Panneaux Renforcé «Palette plate»~Panneaux avant assortis laminés de bougran et couture «Pro»~Palette plate avec 6 rangées de couture~Attache arrière ajustable en plastique (S1),Page # 18 of catalogue~,Page # 18 du catalogue~,,NV,Navy,Bleu marine,$7.50 ,$7.30 ,$7.10 ,http://www.ajmintl.com/product_style_info.aspx?mystylecode=6F660M&mycolorimg=6F660M-NV.jpg,N/A,Deluxe Chino Twill~6 Panel Constructed Flat Peak,Chino Croisé Deluxe~6 Panneaux Renforcé «Palette plate»
